tid,tournament_name,start_date,month,raw_team,team_name,team_key,player_1,player_2,deck_1,deck_2,deck_url_1,deck_url_2,deck_name_pt_1,deck_name_pt_2,deck_name_en_1,deck_name_en_2,colecao_1,colecao_2,map_status,missing_players,missing_decks
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Jorel & Martin,Jorel & Martin,jorel & martin,Jorel,Martin,Revival Trance,Lorehold Spirit,https://moxfield.com/decks/pAPGhXsBz0OcmaT0sMK1_g,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,Revival Trance,Lorehold Spirit,Revival Trance,Lorehold Spirit,Final Fantasy,Secrets of Strixhaven,manual,0,0
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Theo & Leonardo,Leonardo & Theo,leonardo & theo,Theo,Leonardo,Virtude e Valor,Lorehold Spirit,https://moxfield.com/decks/Oo_99oH5K0ifS25Wzu5qLw,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,Virtude e Valor,Lorehold Spirit,Virtue and Valor,Lorehold Spirit,Wilds of Eldraine,Secrets of Strixhaven,manual,0,0
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Nathalia & Lily,Lily & Nathalia,lily & nathalia,Nathalia,Lily,Revival Trance,Sultai Arisen,https://moxfield.com/decks/pAPGhXsBz0OcmaT0sMK1_g,https://moxfield.com/decks/puUUlzKNckGa-UnaRQSbxw,Revival Trance,Sultai Arisen,Revival Trance,Sultai Arisen,Final Fantasy,Tarkir Dragonstorm,manual,0,0
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Lucas & Luiz Rodrigues,Lucas & Luiz Rodrigues,lucas & luiz rodrigues,Lucas,Luiz Rodrigues,World Shaper,Creative Energy,https://moxfield.com/decks/n04yWsMGvUCmMQ8ImxJ_0A,https://moxfield.com/decks/V896XG46-kuKTCBXImt5Cg,World Shaper,Creative Energy,World Shaper,Creative Energy,Edge of Eternities,Modern Horizons 3,manual,0,0
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Pietro & Luiz Henrique,Luiz Henrique & Pietro,luiz henrique & pietro,Pietro,Luiz Henrique,Cavaleiros de Rohan,Temur Roar,https://moxfield.com/decks/hi-cA6GBykKPYJ9xW0g_KQ,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,Cavaleiros de Rohan,Temur Roar,Riders of Rohan,Temur Roar,The Lord Of The Rings: Tales Of Middle-Earth,Tarkir Dragonstorm,manual,0,0
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Melk & Sonia,Melk & Sônia,melk & sonia,Melk,Sônia,Counter Inteligence,Counter Blitz,https://moxfield.com/decks/3_8jtm_lzESK6BdFtnM3iA,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Counter Inteligence,Counter Blitz,Counter Inteligence,Counter Blitz,Edge of Eternities,Final Fantasy,manual,0,0
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Metusa & Rudzzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Sabedoria Eterna,Maelstrom Arcano,https://moxfield.com/decks/mlElAIMD4EazCpFh8osZaw,https://moxfield.com/decks/9dBPnvVgpE6CUYp-3EHlAw,Sabedoria Eterna,Maelstrom Arcano,Timeless Wisdom,Arcane Maelstrom,Commander 2020 - Ikoria,Commander 2020 - Ikoria,manual,0,0
liga-2x2-presencial-s2-e7,Liga 2x2 presencial S2-E7,2026-05-23,2026-05,Nathan & Rogério,Nathan & Rogério,nathan & rogerio,Nathan,Rogério,Turtle Power!,Counter Blitz,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Turtle Power!,Counter Blitz,Turtle Power!,Counter Blitz,Teenage Mutant Ninja Turtles,Final Fantasy,manual,0,0
liga-2x2-presencial-s2-e8,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,André & Zangalli,André & Zangalli,andre & zangalli,André,Zangalli,Quandrix Unlimited,Virtude e Valor,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,https://moxfield.com/decks/Oo_99oH5K0ifS25Wzu5qLw,Quandrix Unlimited,Virtude e Valor,Quandrix Unlimited,Virtue and Valor,Secrets of Strixhaven,Wilds of Eldraine,manual,0,0
liga-2x2-presencial-s2-e8,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,Castanhari & Oyafuso,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Arthur Castanhari,Murilo Oyafuso,Virtude e Valor,Silverquill Influence,https://moxfield.com/decks/Oo_99oH5K0ifS25Wzu5qLw,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,Virtude e Valor,Silverquill Influence,Virtue and Valor,Silverquill Influence,Wilds of Eldraine,Secrets of Strixhaven,manual,0,0
liga-2x2-presencial-s2-e8,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,Rogério & Beck,Beck & Rogério,beck & rogerio,Rogério,Beck,Turtle Power!,Içar Velas,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,Turtle Power!,Içar Velas,Turtle Power!,Ahoy Mateys,Teenage Mutant Ninja Turtles,The Lost Caverns of Ixalan,manual,0,0
liga-2x2-presencial-s2-e8,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,Kit & Gustavo,Carlos Kit & Gustavo Dias,carlos kit & gustavo dias,Carlos Kit,Gustavo Dias,Angels: They're Just Like Us but Cooler and With Wings,Temur Roar,https://moxfield.com/decks/Q3Wn5qhG0UWFaGIYEpmRjQ,https://moxfield.com/decks/sao-2xrGqUCIfv46edPgmw,Angels: They're Just Like Us but Cooler and With Wings,Temur Roar,Angels: They're Just Like Us but Cooler and With Wings,Temur Roar,Secret Lair Commander Deck,Tarkir Dragonstorm,manual,0,0
liga-2x2-presencial-s2-e8,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,Johann & Matheus,Johann & Matheus,johann & matheus,Johann,Matheus,Dinastias Necron,Ameaça Mutante,https://moxfield.com/decks/zKKMeZv9mkGJtotwFAmqIg,https://moxfield.com/decks/948Bdak9Pki93eeh-lUUVA,Dinastias Necron,Ameaça Mutante,Necron Dynasties,Mutant Menace,Warhammer 40.000,Fallout,manual,0,0
liga-2x2-presencial-s2-e8,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,Jorel & Martin,Jorel & Martin,jorel & martin,Jorel,Martin,Turtle Power!,Lorehold Spirit,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,https://moxfield.com/decks/u6bBAgiZn0aXxjms4_-J9A,Turtle Power!,Lorehold Spirit,Turtle Power!,Lorehold Spirit,Teenage Mutant Ninja Turtles,Secrets of Strixhaven,manual,0,0
liga-2x2-presencial-s2-e8,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,Melk & Sonia,Melk & Sônia,melk & sonia,Melk,Sônia,Counter Inteligence,Counter Blitz,https://moxfield.com/decks/3_8jtm_lzESK6BdFtnM3iA,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Counter Inteligence,Counter Blitz,Counter Inteligence,Counter Blitz,Edge of Eternities,Final Fantasy,manual,0,0
liga-2x2-presencial-s2-e8,Liga 2x2 presencial S2-E8,2026-05-30,2026-05,Metusa & Rudzzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Revenant Recon,Jump Scare!,https://moxfield.com/decks/gjSSgKyWEEWxZ-6n1azr3w,https://moxfield.com/decks/XzGgdXc-TE-qFr4lzmGl6Q,Revenant Recon,Jump Scare!,Revenant Recon,Jump Scare!,Murders at Karlov Manor,Duskmourn: House of Horror,manual,0,0
liga-2x2-presencial-s2-e9,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,Zangalli & André,André & Zangalli,andre & zangalli,Zangalli,André,Endless Punishment,Quandrix Unlimited,https://moxfield.com/decks/eg5J71BzAU-yctY6lRn12Q,https://moxfield.com/decks/ht3IDMDxnU2VOMi7MAhtFg,Endless Punishment,Quandrix Unlimited,Endless Punishment,Quandrix Unlimited,Duskmourn: House of Horror,Secrets of Strixhaven,manual,0,0
liga-2x2-presencial-s2-e9,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,Castanhari & Oyafuso,Arthur Castanhari & Murilo Oyafuso,arthur castanhari & murilo oyafuso,Arthur Castanhari,Murilo Oyafuso,Conflito Aberto,Silverquill Influence,https://moxfield.com/decks/x4ZHwrqgN0qOauhiAGD7xw,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,Conflito Aberto,Silverquill Influence,Open Hostility,Silverquill Influence,Commander 2016,Secrets of Strixhaven,manual,0,0
liga-2x2-presencial-s2-e9,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,Jorel & Banshee,Banshee & Jorel,banshee & jorel,Jorel,Banshee,Wakanda Forever,Doom Prevails,https://moxfield.com/decks/sWfwgd1bQUetBcj5gFVaYQ,https://moxfield.com/decks/Jg16IgdT80G3KgLz0vI23g,Wakanda Forever,Doom Prevails,Wakanda Forever,Doom Prevails,Marvel Super Heroes,Marvel Super Heroes,manual,0,0
liga-2x2-presencial-s2-e9,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,Everton Grochoski & Gabriel Arents,Everton Grochoski & Gabriel Arents,everton grochoski & gabriel arents,Everton Grochoski,Gabriel Arents,Avengers Assemble,Animated Army,https://moxfield.com/decks/dXgR2kmN2Uyovl7B9qHcPg,https://moxfield.com/decks/IZBQnOST_kWlQtqytb75rg,Avengers Assemble,Animated Army,Avengers Assemble,Animated Army,Marvel Super Heroes,Bloomburrow,manual,0,0
liga-2x2-presencial-s2-e9,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,Nobru & Kit,Kit & Nobru,kit & nobru,Nobru,Kit,Wakanda Forever,Raining Cats and Dogs,https://moxfield.com/decks/sWfwgd1bQUetBcj5gFVaYQ,https://moxfield.com/decks/UvsMz3GGf0yEaGH82X59Bw,Wakanda Forever,Raining Cats and Dogs,Wakanda Forever,Raining Cats and Dogs,Marvel Super Heroes,Secret Lair Commander Deck,manual,0,0
liga-2x2-presencial-s2-e9,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,Luiz & Lucas,Lucas & Luiz,lucas & luiz,Luiz,Lucas,Silverquill Influence,Exploradores das Profundezas,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,https://moxfield.com/decks/SvrXYfEIn0q5EprNPf0mqQ,Silverquill Influence,Exploradores das Profundezas,Silverquill Influence,Explorers of the Deep,Secrets of Strixhaven,The Lost Caverns of Ixalan,manual,0,0
liga-2x2-presencial-s2-e9,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,Melk & Sônia,Melk & Sônia,melk & sonia,Melk,Sônia,Counter Inteligence,Counter Blitz,https://moxfield.com/decks/3_8jtm_lzESK6BdFtnM3iA,https://moxfield.com/decks/sDazpxFOb0S9IAdQSA_7lg,Counter Inteligence,Counter Blitz,Counter Inteligence,Counter Blitz,Edge of Eternities,Final Fantasy,manual,0,0
liga-2x2-presencial-s2-e9,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,Metusa & Rudzzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Maelstrom Arcano,Quandrix Quântica,https://moxfield.com/decks/9dBPnvVgpE6CUYp-3EHlAw,https://moxfield.com/decks/PZE0uF5pckKFccZKFvp1mg,Maelstrom Arcano,Quandrix Quântica,Arcane Maelstrom,Quantum Quandrix,Commander 2020 - Ikoria,Commander 2021 - Strixhaven,manual,0,0
liga-2x2-presencial-s2-e9,Liga 2x2 presencial S2-E9,2026-06-27,2026-06,Vinicius & Susan,Susan & Vinicius,susan & vinicius,Vinicius,Susan,Wakanda Forever,Avengers Assemble,https://moxfield.com/decks/sWfwgd1bQUetBcj5gFVaYQ,https://moxfield.com/decks/dXgR2kmN2Uyovl7B9qHcPg,Wakanda Forever,Avengers Assemble,Wakanda Forever,Avengers Assemble,Marvel Super Heroes,Marvel Super Heroes,manual,0,0
liga-2x2-presencial-s3-e01,Liga 2x2 presencial S3-E01,2026-07-04,2026-07,André Romano & Beck,André Romano & Beck,andre romano & beck,André Romano,Beck,,,,,,,,,,,parsed,0,1
liga-2x2-presencial-s3-e01,Liga 2x2 presencial S3-E01,2026-07-04,2026-07,Castanhari & Samy,Arthur Castanhari & Samy,arthur castanhari & samy,Arthur Castanhari,Samy,,,,,,,,,,,parsed,0,1
liga-2x2-presencial-s3-e01,Liga 2x2 presencial S3-E01,2026-07-04,2026-07,Jorel & Banshee,Banshee & Jorel,banshee & jorel,Jorel,Banshee,,,,,,,,,,,parsed,0,1
liga-2x2-presencial-s3-e01,Liga 2x2 presencial S3-E01,2026-07-04,2026-07,Sônia & Melk,Melk & Sônia,melk & sonia,Sônia,Melk,,,,,,,,,,,parsed,0,1
liga-2x2-presencial-s3-e01,Liga 2x2 presencial S3-E01,2026-07-04,2026-07,Nobru & Tarik,Nobru & Tarik,nobru & tarik,Nobru,Tarik,,,,,,,,,,,parsed,0,1
liga-2x2-presencial-s3-e02,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,Castanhari e Sami,Arthur Castanhari & Sami,arthur castanhari & sami,Arthur Castanhari,Sami,,,,,,,,,,,parsed,0,1
liga-2x2-presencial-s3-e02,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,Banshee e Luciano Anselmo,Banshee & Luciano Anselmo,banshee & luciano anselmo,Banshee,Luciano Anselmo,,,,,,,,,,,parsed,0,1
liga-2x2-presencial-s3-e02,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,Rafael Cruz e Beatriz,Beatriz & Rafael Cruz,beatriz & rafael cruz,Rafael Cruz,Beatriz,,,,,,,,,,,parsed,0,1
liga-2x2-presencial-s3-e02,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,Matheus Assis e Beck,Beck & Matheus,beck & matheus,Matheus,Beck,,,,,,,,,,,parsed,0,1
liga-2x2-presencial-s3-e02,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,Chueiry e Rogerio Coelho,Chueiry & Rogério Coelho,chueiry & rogerio coelho,Chueiry,Rogério Coelho,Wakanda Forever,The Fantastic Four,https://moxfield.com/decks/sWfwgd1bQUetBcj5gFVaYQ,https://moxfield.com/decks/BiUxXKiGdEypp8UbWSJ-pQ,Wakanda Forever,The Fantastic Four,Wakanda Forever,The Fantastic Four,Marvel Super Heroes,Marvel Super Heroes,manual,0,0
liga-2x2-presencial-s3-e02,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,Nathalia Tamura e Eduardo Imamura,Eduardo Imamura & Nathalia Tamura,eduardo imamura & nathalia tamura,Nathalia Tamura,Eduardo Imamura,,,,,,,,,,,parsed,0,1
liga-2x2-presencial-s3-e02,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,Luiz Freiberger e João Marcelo,João Marcelo & Luiz Freiberger,joao marcelo & luiz freiberger,Luiz Freiberger,João Marcelo,,,,,,,,,,,parsed,0,1
liga-2x2-presencial-s3-e02,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,Pedro Diego e Matheus Diogo,Matheus Diogo & Pedro Diego,matheus diogo & pedro diego,Pedro Diego,Matheus Diogo,,,,,,,,,,,parsed,0,1
liga-2x2-presencial-s3-e02,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,Melk e Sonia,Melk & Sônia,melk & sonia,Melk,Sônia,,,,,,,,,,,parsed,0,1
liga-2x2-presencial-s3-e02,Liga 2x2 presencial S3-E02,2026-07-11,2026-07,Vinicius Chaca e Susan Ferreira,Susan Ferreira & Vinicius Chaca,susan ferreira & vinicius chaca,Vinicius Chaca,Susan Ferreira,,,,,,,,,,,parsed,0,1
liga-2x2-presencial-s3-e03,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,Andre Romano & Matheus,Andre Romano & Matheus,andre romano & matheus,Andre Romano,Matheus,,,,,,,,,,,parsed,0,1
liga-2x2-presencial-s3-e03,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,Castanhari & Samy,Arthur Castanhari & Samy,arthur castanhari & samy,Arthur Castanhari,Samy,Avengers Assemble,Domínio das Fadinas,https://moxfield.com/decks/dXgR2kmN2Uyovl7B9qHcPg,https://moxfield.com/decks/ErDyBjAnKE6l5TqX6wMxdg,Avengers Assemble,Domínio das Fadinas,Avengers Assemble,Fae Dominion,Marvel Super Heroes,Wilds of Eldraine,manual,0,0
liga-2x2-presencial-s3-e03,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,Rafael & Beatriz,Beatriz & Rafael,beatriz & rafael,Rafael,Beatriz,Family Matters,Devorarrrdores de Mentes,https://moxfield.com/decks/c6jPOurIekil4dXtwVWq8w,https://moxfield.com/decks/fmt6yaMreU2LXsLELVt7xw,Family Matters,Devorarrrdores de Mentes,Family Matters,Mind Flayarrrs,Bloomburrow,Commander Legends: Battle for Baldur's Gate,manual,0,0
liga-2x2-presencial-s3-e03,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,Kit & Beck,Beck & Kit,beck & kit,Kit,Beck,Angels: They're Just Like Us but Cooler and With Wings,Içar Velas,https://moxfield.com/decks/Q3Wn5qhG0UWFaGIYEpmRjQ,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,Angels: They're Just Like Us but Cooler and With Wings,Içar Velas,Angels: They're Just Like Us but Cooler and With Wings,Ahoy Mateys,Secret Lair Commander Deck,The Lost Caverns of Ixalan,manual,0,0
liga-2x2-presencial-s3-e03,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,Chaca & Susan,Chaca & Susan,chaca & susan,Chaca,Susan,Creative Energy,Turtle Power!,https://moxfield.com/decks/V896XG46-kuKTCBXImt5Cg,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,Creative Energy,Turtle Power!,Creative Energy,Turtle Power!,Modern Horizons 3,Teenage Mutant Ninja Turtles,manual,0,0
liga-2x2-presencial-s3-e03,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,Jorel & Martin,Jorel & Martin,jorel & martin,Jorel,Martin,Sultai Arisen,Abzan Armor,https://moxfield.com/decks/puUUlzKNckGa-UnaRQSbxw,https://moxfield.com/decks/hdTiRiY5IEyCJFL2BR8cyg,Sultai Arisen,Abzan Armor,Sultai Arisen,Abzan Armor,Tarkir Dragonstorm,Tarkir Dragonstorm,manual,0,0
liga-2x2-presencial-s3-e03,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,Oyafuso & Kim,Kim & Murilo Oyafuso,kim & murilo oyafuso,Murilo Oyafuso,Kim,,,,,,,,,,,parsed,0,1
liga-2x2-presencial-s3-e03,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,Theo & Leonardo,Leonardo & Theo,leonardo & theo,Theo,Leonardo,Turtle Power!,Avengers Assemble,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,https://moxfield.com/decks/dXgR2kmN2Uyovl7B9qHcPg,Turtle Power!,Avengers Assemble,Turtle Power!,Avengers Assemble,Teenage Mutant Ninja Turtles,Marvel Super Heroes,manual,0,0
liga-2x2-presencial-s3-e03,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,Nathan & Luciano,Luciano & Nathan,luciano & nathan,Nathan,Luciano,Silverquill Influence,Limit Break,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,https://moxfield.com/decks/pTUR6p0yNkOoxDNqo8TMEw,Silverquill Influence,Limit Break,Silverquill Influence,Limit Break,Secrets of Strixhaven,Final Fantasy,manual,0,0
liga-2x2-presencial-s3-e03,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,Melk & Sônia,Melk & Sônia,melk & sonia,Melk,Sônia,Prismari Artistry,Veloci-E-Rápido,https://moxfield.com/decks/Fh99bHrQZ0KLu34C2JXu5w,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,Prismari Artistry,Veloci-E-Rápido,Prismari Artistry,Veloci-Ramp-Tor,Secrets of Strixhaven,The Lost Caverns of Ixalan,manual,0,0
liga-2x2-presencial-s3-e03,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,Metusa & Rudzzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Forças do Império,Maelstrom Arcano,https://moxfield.com/decks/vBgNOCq5CUWU3B4c5m8gXA,https://moxfield.com/decks/9dBPnvVgpE6CUYp-3EHlAw,Forças do Império,Maelstrom Arcano,Forces of the Imperium,Arcane Maelstrom,Warhammer 40.000,Commander 2020 - Ikoria,manual,0,0
liga-2x2-presencial-s3-e03,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,Nobru & Tarik,Nobru & Tarik,nobru & tarik,Nobru,Tarik,Içar Velas,Ameaça Mutante,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,https://moxfield.com/decks/948Bdak9Pki93eeh-lUUVA,Içar Velas,Ameaça Mutante,Ahoy Mateys,Mutant Menace,The Lost Caverns of Ixalan,Fallout,manual,0,0
liga-2x2-presencial-s3-e03,Liga 2x2 presencial S3-E03,2026-07-18,2026-07,Vinicius & Oscar,Oscar & Vinicius,oscar & vinicius,Vinicius,Oscar,,,,,,,,,,,parsed,0,1
liga-2x2-presencial-s3-e4,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,André & Matheus,André & Matheus,andre & matheus,André,Matheus,Wakanda Forever,Domínio das Fadinas,https://moxfield.com/decks/sWfwgd1bQUetBcj5gFVaYQ,https://moxfield.com/decks/ErDyBjAnKE6l5TqX6wMxdg,Wakanda Forever,Domínio das Fadinas,Wakanda Forever,Fae Dominion,Marvel Super Heroes,Wilds of Eldraine,manual,0,0
liga-2x2-presencial-s3-e4,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,Castanhari & Samy,Arthur Castanhari & Samy,arthur castanhari & samy,Arthur Castanhari,Samy,Turtle Power!,Domínio das Fadinas,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,https://moxfield.com/decks/ErDyBjAnKE6l5TqX6wMxdg,Turtle Power!,Domínio das Fadinas,Turtle Power!,Fae Dominion,Teenage Mutant Ninja Turtles,Wilds of Eldraine,manual,0,0
liga-2x2-presencial-s3-e4,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,Augusto & Gabriel,Augusto & Gabriel,augusto & gabriel,Augusto,Gabriel,Counter Inteligence,Blight Curse,https://moxfield.com/decks/3_8jtm_lzESK6BdFtnM3iA,https://moxfield.com/decks/dDoe4mrTwEWH0sP2H7WH4A,Counter Inteligence,Blight Curse,Counter Inteligence,Blight Curse,Edge of Eternities,Lorwyn Eclipsed,manual,0,0
liga-2x2-presencial-s3-e4,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,Manfrinato & Banshee,Banshee & Manfrinato,banshee & manfrinato,Manfrinato,Banshee,Renascer da Rebelião,Squirreled Away,https://moxfield.com/decks/sWWMCJk-MUGqcLSNyVnW5A,https://moxfield.com/decks/4xEJiagwvEGelJy9ojLtZA,Renascer da Rebelião,Squirreled Away,Rebellion Rising,Squirreled Away,Phyrexia: All Will Be One,Bloomburrow,manual,0,0
liga-2x2-presencial-s3-e4,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,Chaca & Susan,Chaca & Susan,chaca & susan,Chaca,Susan,Creative Energy,Turtle Power!,https://moxfield.com/decks/V896XG46-kuKTCBXImt5Cg,https://moxfield.com/decks/igKb7qATmkmYaX3M7hB4Sg,Creative Energy,Turtle Power!,Creative Energy,Turtle Power!,Modern Horizons 3,Teenage Mutant Ninja Turtles,manual,0,0
liga-2x2-presencial-s3-e4,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,Zangalli & Chueiry,Chueiry & Zangalli,chueiry & zangalli,Zangalli,Chueiry,Endless Punishment,Festa dos Planeswalker,https://moxfield.com/decks/eg5J71BzAU-yctY6lRn12Q,https://moxfield.com/decks/BYtodI0bP02r4z6UCkNkOg,Endless Punishment,Festa dos Planeswalker,Endless Punishment,Planeswalker Party,Duskmourn: House of Horror,Commander Masters,manual,0,0
liga-2x2-presencial-s3-e4,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,Jorel & Martin,Jorel & Martin,jorel & martin,Jorel,Martin,Içar Velas,Prismari Artistry,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,https://moxfield.com/decks/Fh99bHrQZ0KLu34C2JXu5w,Içar Velas,Prismari Artistry,Ahoy Mateys,Prismari Artistry,The Lost Caverns of Ixalan,Secrets of Strixhaven,manual,0,0
liga-2x2-presencial-s3-e4,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,Sônia & Melk,Melk & Sônia,melk & sonia,Sônia,Melk,Pirmari Artistry,Veloci-E-Rápido,,https://moxfield.com/decks/KcPWaLquLkmIOy3XsFHTqQ,Pirmari Artistry,Veloci-E-Rápido,,Veloci-Ramp-Tor,,The Lost Caverns of Ixalan,manual,0,1
liga-2x2-presencial-s3-e4,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,Metusa & Ruddzt,Metusa & Rudzzt,metusa & rudzzt,Metusa,Rudzzt,Forças do Império,Maelstrom Arcano,https://moxfield.com/decks/vBgNOCq5CUWU3B4c5m8gXA,https://moxfield.com/decks/9dBPnvVgpE6CUYp-3EHlAw,Forças do Império,Maelstrom Arcano,Forces of the Imperium,Arcane Maelstrom,Warhammer 40.000,Commander 2020 - Ikoria,manual,0,0
liga-2x2-presencial-s3-e4,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,Nobru & Tarik,Nobru & Tarik,nobru & tarik,Nobru,Tarik,Içar Velas,Ameaça Mutante,https://moxfield.com/decks/2wB6WsbRwU-ZdNlWHu6VKg,https://moxfield.com/decks/948Bdak9Pki93eeh-lUUVA,Içar Velas,Ameaça Mutante,Ahoy Mateys,Mutant Menace,The Lost Caverns of Ixalan,Fallout,manual,0,0
liga-2x2-presencial-s3-e4,Liga 2x2 presencial S3-E4,2026-07-25,2026-07,Marcus Werneck & Rafaela Wernerck,marcus vinicius werneck esteves & Rafaela Wernerck,marcus vinicius werneck esteves & rafaela wernerck,marcus vinicius werneck esteves,Rafaela Wernerck,,,,,,,,,,,parsed,0,1
liga-2x2-presencial-s3-e5,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,Matheus & André,André & Matheus,andre & matheus,Matheus,André,Wakanda Forever,Silverquill Influence,https://moxfield.com/decks/sWfwgd1bQUetBcj5gFVaYQ,https://moxfield.com/decks/g9rcUGSiR02aO2Ozof0rNA,Wakanda Forever,Silverquill Influence,Wakanda Forever,Silverquill Influence,Marvel Super Heroes,Secrets of Strixhaven,manual,0,0
liga-2x2-presencial-s3-e5,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,Jorel & Banshee,Banshee & Jorel,banshee & jorel,Jorel,Banshee,Sultai Arisen,Ameaça Mutante,https://moxfield.com/decks/puUUlzKNckGa-UnaRQSbxw,https://moxfield.com/decks/948Bdak9Pki93eeh-lUUVA,Sultai Arisen,Ameaça Mutante,Sultai Arisen,Mutant Menace,Tarkir Dragonstorm,Fallout,manual,0,0
liga-2x2-presencial-s3-e5,Liga 2x2 presencial S3-E5,2026-08-01,2026-08,Rafael & Beatriz,Beatriz & Rafael,beatriz & rafael,Rafael,Beatriz,,,,,,,,,,,parsed,0,1
